27.340138	27.883159	
43.072523	43.749955	
48.108463	48.814570	
51.026083	52.011765	
62.538852	63.589051	
66.083723	66.750403	
83.919196	84.894125	
96.661380	97.148844	
106.231458	106.887385	
151.261009	152.110487	
153.658905	154.379349	
176.164719	176.874410	
181.605685	182.240106	
227.463208	228.248170	
238.044060	238.764504	
259.571360	260.152017	
262.044527	262.664610	
295.575645	296.364191	
297.550594	298.364230	
316.350243	317.257071	
319.063558	319.758912	
319.948879	320.672908	
323.644292	324.171184	
349.315042	350.017565	
382.068368	382.692036	
382.878420	383.408896	
385.093517	385.656252	
394.749618	395.423467	
403.516814	404.007863	
404.853758	405.298211	
411.502633	412.158559	
422.692815	423.309314	
438.252257	440.675244	
460.474912	461.338728	
466.209791	466.905145	
479.127605	479.880308	
488.550727	489.066866	
495.421829	497.855568	
499.895034	500.601141	
512.024302	512.569116	
520.293281	520.891859	
528.028198	528.533584	
540.272164	542.121662	
543.505202	544.408445	
571.853424	572.563115	
580.179751	580.875105	
604.320006	604.811055	
623.051553	623.571276	
627.410061	627.847345	
664.995022	665.493239	
665.572094	666.034468	
666.109739	666.830183	
691.529588	692.164009	
725.619857	726.408403	
727.476524	728.007001	
744.799442	745.580819	
749.308491	749.907069	
777.305451	777.961378	
788.294912	789.054784	
793.173144	793.854160	
