96.474976	97.457179	
101.809902	102.780907	
105.257208	106.314595	
109.240406	110.256202	
112.543741	113.605927	
116.261393	117.341175	
122.304976	123.232789	
125.478737	126.209790	
127.865456	128.666895	
131.160793	132.061412	
137.564304	138.354545	
140.682076	141.633884	
144.279752	145.108385	
153.124371	154.005793	
156.139764	157.032384	
158.905607	159.887809	
164.464488	165.304319	
167.353506	168.390097	
170.546463	171.543063	
179.683824	180.704418	
182.860784	183.967761	
185.620228	186.800791	
192.428458	193.593023	
195.613416	196.600418	
198.695996	199.678198	
204.715584	205.654595	
208.343653	209.255470	
212.131691	213.037108	
219.071094	219.914124	
222.356832	223.329436	
225.578583	226.610376	
230.894313	231.926105	
234.216844	235.181450	
